"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,8.005926E-05
0,6,0.0005560781
0,9,0.001512235
0,12,0.002956611
0,15,0.004835727
0,18,0.007066045
0,21,0.009559504
0,24,0.0122361
0,27,0.01502856
0,30,0.01788292
0,33,0.02075713
0,36,0.0236192
0,39,0.02644527
0,42,0.02921789
0,45,0.03192468
0,48,0.03455717
0,51,0.03710993
0,54,0.03957984
0,57,0.04196557
0,60,0.04426708
0,63,0.04648535
0,66,0.04862206
0,69,0.05067937
0,72,0.05265982
0,75,0.05456616
0,78,0.05640123
0,81,0.05816796
0,84,0.05986923
0,87,0.06150792
0,90,0.06308679
0,93,0.06460854
0,96,0.06607576
0,99,0.0674909
0,102,0.06885631
0,105,0.07017422
0,108,0.07144673
0,111,0.07267585
0,114,0.07386345
0,117,0.07501129
0,120,0.07612107
0,123,0.07719435
0,126,0.07823262
0,129,0.07923727
0,132,0.08020964
0,135,0.08115096
0,138,0.08206242
0,141,0.0829451
0,144,0.08380008
0,147,0.08462834
0,150,0.08543082
0,153,0.0862084
0,156,0.08696195
0,159,0.08769225
0,162,0.08840006
0,165,0.08908612
0,168,0.08975112
0,171,0.0903957
0,174,0.09102051
0,177,0.09162614
0,180,0.09221315
0,183,0.09278211
0,186,0.09333353
0,189,0.09386792
0,192,0.09438577
0,195,0.09488752
0,198,0.09537364
0,201,0.09584455
0,204,0.09630066
0,207,0.09674238
0,210,0.09717008
0,213,0.09758413
0,216,0.0979849
0,219,0.09837271
0,222,0.09874792
0,225,0.09911084
0,228,0.09946179
0,231,0.09980107
0,234,0.100129
0,237,0.1004458
0,240,0.1007517
0,243,0.1010472
0,246,0.1013323
0,249,0.1016074
0,252,0.1018727
0,255,0.1021285
0,258,0.1023749
0,261,0.1026122
0,264,0.1028407
0,267,0.1030605
0,270,0.1032718
0,273,0.1034749
0,276,0.1036699
0,279,0.1038571
0,282,0.1040365
0,285,0.1042086
0,288,0.1043732
0,291,0.1045308
0,294,0.1046814
0,297,0.1048252
0,300,0.1049623
0,303,0.105093
0,306,0.1052173
0,309,0.1053355
0,312,0.1054476
0,315,0.1055539
0,318,0.1056544
0,321,0.1057494
0,324,0.1058388
0,327,0.105923
0,330,0.1060019
0,333,0.1060757
0,336,0.1061446
0,339,0.1062087
0,342,0.106268
0,345,0.1063227
0,348,0.106373
0,351,0.1064188
0,354,0.1064604
0,357,0.1064979
0,360,0.1065312
0,363,0.1065606
0,366,0.1065861
0,369,0.1066079
0,372,0.106626
0,375,0.1066405
0,378,0.1066515
0,381,0.1066592
0,384,0.1066635
0,387,0.1066645
0,390,0.1066625
0,393,0.1066573
0,396,0.1066492
0,399,0.1066382
0,402,0.1066243
0,405,0.1066077
0,408,0.1065883
0,411,0.1065664
0,414,0.1065419
0,417,0.106515
0,420,0.1064856
0,423,0.1064539
0,426,0.1064199
0,429,0.1063837
0,432,0.1063453
0,435,0.1063048
0,438,0.1062623
0,441,0.1062178
0,444,0.1061713
0,447,0.106123
0,450,0.1060729
0,453,0.106021
0,456,0.1059673
0,459,0.105912
0,462,0.1058551
0,465,0.1057966
0,468,0.1057366
0,471,0.1056751
0,474,0.1056121
0,477,0.1055478
0,480,0.1054821
0,483,0.1054151
0,486,0.1053468
0,489,0.1052773
0,492,0.1052066
0,495,0.1051348
0,498,0.1050618
0,501,0.1049878
0,504,0.1049127
0,507,0.1048366
0,510,0.1047595
0,513,0.1046814
0,516,0.1046025
0,519,0.1045227
0,522,0.104442
0,525,0.1043605
0,528,0.1042782
0,531,0.1041951
0,534,0.1041113
0,537,0.1040268
0,540,0.1039416
0,543,0.1038558
0,546,0.1037693
0,549,0.1036822
0,552,0.1035946
0,555,0.1035063
0,558,0.1034176
0,561,0.1033283
0,564,0.1032385
0,567,0.1031482
0,570,0.1030575
0,573,0.1029664
0,576,0.1028748
0,579,0.1027829
0,582,0.1026906
0,585,0.1025979
0,588,0.1025049
0,591,0.1024115
0,594,0.1023179
0,597,0.1022239
0,600,0.1021297
0,603,0.1020353
0,606,0.1019405
0,609,0.1018456
0,612,0.1017504
0,615,0.1016551
0,618,0.1015595
0,621,0.1014638
0,624,0.1013679
0,627,0.1012719
0,630,0.1011757
0,633,0.1010795
0,636,0.1009831
0,639,0.1008865
0,642,0.1007899
0,645,0.1006933
0,648,0.1005965
0,651,0.1004997
0,654,0.1004028
0,657,0.1003059
0,660,0.100209
0,663,0.1001121
0,666,0.1000151
0,669,0.09991808
0,672,0.09982111
0,675,0.09972413
0,678,0.09962717
0,681,0.09953023
0,684,0.09943333
0,687,0.09933646
0,690,0.09923963
0,693,0.09914286
0,696,0.09904614
0,699,0.09894948
0,702,0.0988529
0,705,0.09875639
0,708,0.09865995
0,711,0.0985636
0,714,0.09846735
0,717,0.09837119
0,720,0.09827513
0,723,0.09817917
0,726,0.09808332
0,729,0.09798758
0,732,0.09789196
0,735,0.09779646
0,738,0.09770109
0,741,0.09760584
0,744,0.09751073
0,747,0.09741575
0,750,0.09732091
0,753,0.09722622
0,756,0.09713167
0,759,0.09703726
0,762,0.09694301
0,765,0.09684891
0,768,0.09675497
0,771,0.09666119
0,774,0.09656756
0,777,0.0964741
0,780,0.09638081
0,783,0.09628768
0,786,0.09619472
0,789,0.09610193
0,792,0.09600931
0,795,0.09591687
0,798,0.09582461
0,801,0.09573252
0,804,0.09564061
0,807,0.09554888
0,810,0.09545734
0,813,0.09536597
0,816,0.09527479
0,819,0.0951838
0,822,0.09509299
0,825,0.09500237
0,828,0.09491193
0,831,0.09482168
0,834,0.09473162
0,837,0.09464175
0,840,0.09455208
0,843,0.09446259
0,846,0.09437329
0,849,0.09428418
0,852,0.09419527
0,855,0.09410655
0,858,0.09401802
0,861,0.09392969
0,864,0.09384154
0,867,0.09375359
0,870,0.09366583
0,873,0.09357827
0,876,0.0934909
0,879,0.09340372
0,882,0.09331673
0,885,0.09322994
0,888,0.09314334
0,891,0.09305694
0,894,0.09297073
0,897,0.0928847
0,900,0.09279887
0,903,0.09271324
0,906,0.09262779
0,909,0.09254254
0,912,0.09245747
0,915,0.0923726
0,918,0.09228791
0,921,0.09220342
0,924,0.09211911
0,927,0.092035
0,930,0.09195106
0,933,0.09186732
0,936,0.09178376
0,939,0.0917004
0,942,0.09161721
0,945,0.09153421
0,948,0.09145139
0,951,0.09136876
0,954,0.09128631
0,957,0.09120405
0,960,0.09112196
0,963,0.09104005
0,966,0.09095833
0,969,0.09087678
0,972,0.09079541
0,975,0.09071422
0,978,0.09063321
0,981,0.09055238
0,984,0.09047171
0,987,0.09039123
0,990,0.09031092
0,993,0.09023079
0,996,0.09015082
0,999,0.09007102
0,1002,0.0899914
0,1005,0.08991195
0,1008,0.08983266
0,1011,0.08975354
0,1014,0.08967459
0,1017,0.0895958
0,1020,0.08951718
0,1023,0.08943874
0,1026,0.08936045
0,1029,0.08928232
0,1032,0.08920435
0,1035,0.08912655
0,1038,0.0890489
0,1041,0.08897142
0,1044,0.08889409
0,1047,0.08881693
0,1050,0.08873991
0,1053,0.08866306
0,1056,0.08858635
0,1059,0.08850981
0,1062,0.08843341
0,1065,0.08835717
0,1068,0.08828108
0,1071,0.08820514
0,1074,0.08812935
0,1077,0.0880537
0,1080,0.08797821
0,1083,0.08790287
0,1086,0.08782767
0,1089,0.08775261
0,1092,0.08767769
0,1095,0.08760293
0,1098,0.0875283
0,1101,0.08745382
0,1104,0.08737947
0,1107,0.08730527
0,1110,0.0872312
0,1113,0.08715728
0,1116,0.08708349
0,1119,0.08700984
0,1122,0.08693632
0,1125,0.08686294
0,1128,0.08678969
0,1131,0.08671658
0,1134,0.08664359
0,1137,0.08657074
0,1140,0.08649802
0,1143,0.08642542
0,1146,0.08635297
0,1149,0.08628063
0,1152,0.08620843
0,1155,0.08613634
0,1158,0.08606439
0,1161,0.08599256
0,1164,0.08592086
0,1167,0.08584927
0,1170,0.08577781
0,1173,0.08570647
0,1176,0.08563526
0,1179,0.08556416
0,1182,0.08549318
0,1185,0.08542232
0,1188,0.08535158
0,1191,0.08528096
0,1194,0.08521045
0,1197,0.08514006
0,1200,0.08506978
0,1203,0.08499962
