"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1554,0.0207346
0,1560,0.02067108
0,1566,0.0206078
0,1572,0.02054475
0,1578,0.02048192
0,1584,0.02041933
0,1590,0.02035695
0,1596,0.0202948
0,1602,0.02023287
0,1608,0.02017117
0,1614,0.02010967
0,1620,0.02004839
0,1626,0.01998732
0,1632,0.01992647
0,1638,0.01986582
0,1644,0.01980538
0,1650,0.01974514
0,1656,0.01968511
0,1662,0.01962527
0,1668,0.01956564
0,1674,0.01950621
0,1680,0.01944697
0,1686,0.01938793
0,1692,0.01932907
0,1698,0.01927042
0,1704,0.01921195
0,1710,0.01915367
0,1716,0.01909558
0,1722,0.01903767
0,1728,0.01897995
0,1734,0.01892241
0,1740,0.01886505
0,1746,0.01880787
0,1752,0.01875087
0,1758,0.01869405
0,1764,0.01863741
0,1770,0.01858094
0,1776,0.01852464
0,1782,0.01846852
0,1788,0.01841257
0,1794,0.01835679
0,1800,0.01830118
0,1806,0.01824574
0,1812,0.01819046
0,1818,0.01813535
0,1824,0.01808041
0,1830,0.01802563
0,1836,0.01797101
0,1842,0.01791655
0,1848,0.01786226
0,1854,0.01780813
0,1860,0.01775415
0,1866,0.01770034
0,1872,0.01764668
0,1878,0.01759317
0,1884,0.01753983
0,1890,0.01748663
0,1896,0.01743359
0,1902,0.01738071
0,1908,0.01732797
0,1914,0.01727539
0,1920,0.01722296
0,1926,0.01717067
0,1932,0.01711854
0,1938,0.01706655
0,1944,0.01701471
0,1950,0.01696302
0,1956,0.01691147
0,1962,0.01686008
0,1968,0.01680882
0,1974,0.01675771
0,1980,0.01670674
0,1986,0.01665591
0,1992,0.01660522
0,1998,0.01655468
0,2004,0.01650428
0,2010,0.01645401
0,2016,0.01640389
0,2022,0.0163539
0,2028,0.01630405
0,2034,0.01625434
0,2040,0.01620477
0,2046,0.01615533
0,2052,0.01610602
0,2058,0.01605686
0,2064,0.01600782
0,2070,0.01595892
0,2076,0.01591016
0,2082,0.01586152
0,2088,0.01581302
0,2094,0.01576465
0,2100,0.01571641
0,2106,0.0156683
0,2112,0.01562033
0,2118,0.01557248
0,2124,0.01552476
0,2130,0.01547717
0,2136,0.01542971
0,2142,0.01538237
0,2148,0.01533516
0,2154,0.01528808
0,2160,0.01524113
0,2166,0.0151943
0,2172,0.01514759
0,2178,0.01510101
0,2184,0.01505456
0,2190,0.01500823
0,2196,0.01496202
0,2202,0.01491594
0,2208,0.01486998
0,2214,0.01482414
0,2220,0.01477842
0,2226,0.01473282
0,2232,0.01468735
0,2238,0.01464199
0,2244,0.01459676
0,2250,0.01455165
0,2256,0.01450665
0,2262,0.01446178
0,2268,0.01441702
0,2274,0.01437238
0,2280,0.01432786
0,2286,0.01428345
0,2292,0.01423917
0,2298,0.014195
0,2304,0.01415094
0,2310,0.014107
0,2316,0.01406318
0,2322,0.01401948
0,2328,0.01397588
