"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,6.590346E-22
0,6,1.993948E-18
0,9,1.784365E-16
0,12,3.994108E-15
0,15,4.226623E-14
0,18,2.799278E-13
0,21,1.346247E-12
0,24,5.134001E-12
0,27,1.642481E-11
0,30,4.580125E-11
0,33,1.143923E-10
0,36,2.610692E-10
0,39,5.527611E-10
0,42,1.098615E-09
0,45,2.068751E-09
0,48,3.718409E-09
0,51,6.418282E-09
0,54,1.069188E-08
0,57,1.726073E-08
0,60,2.709829E-08
0,63,4.149333E-08
0,66,6.21237E-08
0,69,9.114111E-08
0,72,1.31268E-07
0,75,1.859068E-07
0,78,2.592632E-07
0,81,3.564828E-07
0,84,4.838038E-07
0,87,6.487247E-07
0,90,8.601891E-07
0,93,1.128788E-06
0,96,1.466983E-06
0,99,1.889343E-06
0,102,2.412815E-06
0,105,3.057003E-06
0,108,3.844487E-06
0,111,4.801158E-06
0,114,5.956597E-06
0,117,7.344475E-06
0,120,9.003007E-06
0,123,1.097544E-05
0,126,1.331059E-05
0,129,1.606344E-05
0,132,1.929581E-05
0,135,2.307704E-05
0,138,2.748486E-05
0,141,3.260615E-05
0,144,3.853799E-05
0,147,4.53886E-05
0,150,5.327847E-05
0,153,6.234142E-05
0,156,7.272585E-05
0,159,8.459581E-05
0,162,9.813216E-05
0,165,0.0001135336
0,168,0.0001310176
0,171,0.0001508212
0,174,0.0001732012
0,177,0.0001984349
0,180,0.0002268198
0,183,0.0002586732
0,186,0.0002943316
0,189,0.0003341503
0,192,0.0003785015
0,195,0.0004277737
0,198,0.00048237
0,201,0.000542707
0,204,0.0006092127
0,207,0.0006823257
0,210,0.0007624931
0,213,0.0008501688
0,216,0.0009458119
0,219,0.001049884
0,222,0.001162849
0,225,0.001285165
0,228,0.001417288
0,231,0.001559664
0,234,0.001712724
0,237,0.001876882
0,240,0.002052529
0,243,0.002240027
0,246,0.0024397
0,249,0.002651832
0,252,0.002876659
0,255,0.003114356
0,258,0.00336504
0,261,0.003628753
0,264,0.003905458
0,267,0.004195036
0,270,0.004497271
0,273,0.004811854
0,276,0.005138369
0,279,0.005476296
0,282,0.005825003
0,285,0.006183749
0,288,0.006551682
0,291,0.006927847
0,294,0.007311181
0,297,0.00770053
0,300,0.008094653
0,303,0.008492234
0,306,0.0088919
0,309,0.009292231
0,312,0.009691783
0,315,0.01008911
0,318,0.01048276
0,321,0.01087135
0,324,0.01125353
0,327,0.01162802
0,330,0.01199367
0,333,0.01234941
0,336,0.01269431
0,339,0.01302759
0,342,0.0133486
0,345,0.01365687
0,348,0.01395206
0,351,0.014234
0,354,0.01450265
0,357,0.0147581
0,360,0.01500059
0,363,0.01523042
0,366,0.01544802
0,369,0.01565386
0,372,0.01584847
0,375,0.01603243
0,378,0.01620631
0,381,0.0163707
0,384,0.01652619
0,387,0.01667333
0,390,0.01681266
0,393,0.01694467
0,396,0.01706983
