"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Dextrorphan-total Plasma (Peripheral Venous Blood) [kg/l]","Organism|PeripheralVenousBlood|Dextrorphan-O-glucuronide|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1299,0.002323904,0.04557705,4.33449E-08,0.1228377
0,1302,0.002317068,0.04552621,4.329818E-08,0.122707
0,1305,0.002310233,0.04547532,4.325141E-08,0.1225762
0,1308,0.002303398,0.04542437,4.320457E-08,0.1224451
0,1311,0.002296565,0.04537337,4.315768E-08,0.1223139
0,1314,0.002289732,0.04532231,4.311074E-08,0.1221826
0,1317,0.002282901,0.0452712,4.306374E-08,0.1220511
0,1320,0.00227607,0.04522003,4.301668E-08,0.1219194
0,1323,0.002269242,0.04516882,4.296957E-08,0.1217876
0,1326,0.002262415,0.04511755,4.29224E-08,0.1216556
0,1329,0.00225559,0.04506622,4.287518E-08,0.1215234
0,1332,0.002248767,0.04501485,4.28279E-08,0.1213911
0,1335,0.002241946,0.04496342,4.278057E-08,0.1212586
0,1338,0.002235127,0.04491194,4.273319E-08,0.121126
0,1341,0.00222831,0.04486042,4.268575E-08,0.1209932
0,1344,0.002221497,0.04480883,4.263826E-08,0.1208603
0,1347,0.002214686,0.04475721,4.259072E-08,0.1207272
0,1350,0.002207877,0.04470553,4.254312E-08,0.1205939
0,1353,0.002201072,0.0446538,4.249548E-08,0.1204605
0,1356,0.00219427,0.04460202,4.244778E-08,0.120327
0,1359,0.002187471,0.04455019,4.240002E-08,0.1201933
0,1362,0.002180676,0.04449832,4.235222E-08,0.1200594
0,1365,0.002173884,0.04444639,4.230437E-08,0.1199254
0,1368,0.002167096,0.04439442,4.225646E-08,0.1197912
0,1371,0.002160311,0.0443424,4.220851E-08,0.1196569
0,1374,0.002153531,0.04429033,4.21605E-08,0.1195225
0,1377,0.002146755,0.04423822,4.211245E-08,0.1193879
0,1380,0.002139983,0.04418606,4.206435E-08,0.1192531
0,1383,0.002133216,0.04413386,4.20162E-08,0.1191183
0,1386,0.002126453,0.04408161,4.1968E-08,0.1189832
0,1389,0.002119695,0.04402931,4.191975E-08,0.118848
0,1392,0.002112942,0.04397697,4.187145E-08,0.1187127
0,1395,0.002106193,0.04392459,4.182311E-08,0.1185773
0,1398,0.00209945,0.04387216,4.177472E-08,0.1184417
0,1401,0.002092712,0.04381969,4.172628E-08,0.118306
0,1404,0.002085979,0.04376718,4.167779E-08,0.1181701
0,1407,0.002079252,0.04371462,4.162926E-08,0.1180341
0,1410,0.00207253,0.04366202,4.158069E-08,0.1178979
0,1413,0.002065815,0.04360938,4.153206E-08,0.1177617
0,1416,0.002059104,0.0435567,4.14834E-08,0.1176253
0,1419,0.0020524,0.04350397,4.143469E-08,0.1174887
0,1422,0.002045702,0.04345121,4.138593E-08,0.117352
0,1425,0.002039011,0.04339841,4.133714E-08,0.1172152
0,1428,0.002032325,0.04334556,4.12883E-08,0.1170783
0,1431,0.002025647,0.04329268,4.123941E-08,0.1169413
0,1434,0.002018974,0.04323976,4.119048E-08,0.1168041
0,1437,0.002012309,0.04318679,4.114152E-08,0.1166668
0,1440,0.00200565,0.0431338,4.10925E-08,0.1165293
0,1443,0.001998998,0.04308076,4.104345E-08,0.1163918
0,1446,0.001992354,0.04302769,4.099435E-08,0.1162541
0,1449,0.001985716,0.04297458,4.094522E-08,0.1161163
0,1452,0.001979086,0.04292143,4.089605E-08,0.1159784
0,1455,0.001972463,0.04286825,4.084683E-08,0.1158404
0,1458,0.001965848,0.04281503,4.079758E-08,0.1157022
0,1461,0.00195924,0.04276177,4.074829E-08,0.1155639
0,1464,0.001952641,0.04270849,4.069895E-08,0.1154255
0,1467,0.001946049,0.04265516,4.064959E-08,0.115287
0,1470,0.001939465,0.04260181,4.060018E-08,0.1151484
0,1473,0.001932889,0.04254841,4.055073E-08,0.1150097
0,1476,0.001926321,0.04249499,4.050125E-08,0.1148709
0,1479,0.001919762,0.04244154,4.045173E-08,0.1147319
0,1482,0.00191321,0.04238805,4.040218E-08,0.1145929
0,1485,0.001906668,0.04233453,4.035259E-08,0.1144537
0,1488,0.001900134,0.04228098,4.030297E-08,0.1143145
0,1491,0.001893609,0.04222739,4.025331E-08,0.1141751
0,1494,0.001887092,0.04217378,4.020361E-08,0.1140356
0,1497,0.001880585,0.04212014,4.015389E-08,0.113896
0,1500,0.001874086,0.04206647,4.010412E-08,0.1137564
0,1503,0.001867597,0.04201277,4.005433E-08,0.1136166
0,1506,0.001861117,0.04195904,4.00045E-08,0.1134767
0,1509,0.001854646,0.04190528,3.995464E-08,0.1133367
0,1512,0.001848184,0.04185149,3.990475E-08,0.1131967
0,1515,0.001841732,0.04179768,3.985483E-08,0.1130565
0,1518,0.00183529,0.04174384,3.980487E-08,0.1129163
0,1521,0.001828857,0.04168998,3.975488E-08,0.1127759
0,1524,0.001822434,0.04163608,3.970487E-08,0.1126355
0,1527,0.001816021,0.04158216,3.965483E-08,0.1124949
0,1530,0.001809618,0.04152822,3.960475E-08,0.1123543
0,1533,0.001803225,0.04147425,3.955465E-08,0.1122136
0,1536,0.001796842,0.04142026,3.950451E-08,0.1120728
0,1539,0.001790469,0.04136624,3.945435E-08,0.1119319
0,1542,0.001784106,0.0413122,3.940417E-08,0.111791
0,1545,0.001777754,0.04125814,3.935395E-08,0.1116499
0,1548,0.001771413,0.04120405,3.930371E-08,0.1115088
0,1551,0.001765081,0.04114994,3.925344E-08,0.1113676
0,1554,0.001758761,0.04109582,3.920315E-08,0.1112263
0,1557,0.001752451,0.04104166,3.915283E-08,0.111085
0,1560,0.001746152,0.04098749,3.910248E-08,0.1109435
0,1563,0.001739864,0.0409333,3.905211E-08,0.110802
0,1566,0.001733587,0.04087909,3.900172E-08,0.1106604
0,1569,0.001727321,0.04082485,3.895131E-08,0.1105188
0,1572,0.001721065,0.0407706,3.890086E-08,0.110377
0,1575,0.001714822,0.04071633,3.88504E-08,0.1102352
0,1578,0.001708589,0.04066205,3.879991E-08,0.1100933
0,1581,0.001702368,0.04060774,3.874941E-08,0.1099514
0,1584,0.001696158,0.04055341,3.869888E-08,0.1098094
0,1587,0.001689959,0.04049908,3.864833E-08,0.1096673
0,1590,0.001683772,0.04044472,3.859775E-08,0.1095252
0,1593,0.001677597,0.04039034,3.854716E-08,0.109383
0,1596,0.001671433,0.04033596,3.849655E-08,0.1092407
0,1599,0.001665281,0.04028155,3.844592E-08,0.1090984
0,1602,0.001659141,0.04022713,3.839527E-08,0.108956
0,1605,0.001653013,0.0401727,3.83446E-08,0.1088136
0,1608,0.001646897,0.04011825,3.829392E-08,0.1086711
0,1611,0.001640793,0.04006379,3.824321E-08,0.1085285
0,1614,0.0016347,0.04000932,3.819249E-08,0.1083859
0,1617,0.00162862,0.03995483,3.814175E-08,0.1082433
0,1620,0.001622553,0.03990033,3.809099E-08,0.1081006
0,1623,0.001616497,0.03984582,3.804022E-08,0.1079578
0,1626,0.001610454,0.0397913,3.798943E-08,0.107815
0,1629,0.001604423,0.03973676,3.793863E-08,0.1076721
0,1632,0.001598404,0.03968222,3.788781E-08,0.1075292
0,1635,0.001592398,0.03962766,3.783698E-08,0.1073863
0,1638,0.001586405,0.0395731,3.778614E-08,0.1072433
0,1641,0.001580424,0.03951853,3.773528E-08,0.1071003
0,1644,0.001574456,0.03946394,3.76844E-08,0.1069572
0,1647,0.001568501,0.03940935,3.763352E-08,0.1068141
0,1650,0.001562558,0.03935476,3.758262E-08,0.1066709
0,1653,0.001556628,0.03930015,3.753171E-08,0.1065277
0,1656,0.001550711,0.03924553,3.748079E-08,0.1063845
0,1659,0.001544807,0.03919091,3.742986E-08,0.1062412
0,1662,0.001538916,0.03913629,3.737892E-08,0.1060979
0,1665,0.001533038,0.03908166,3.732796E-08,0.1059545
0,1668,0.001527173,0.03902702,3.7277E-08,0.1058112
0,1671,0.001521321,0.03897237,3.722603E-08,0.1056678
0,1674,0.001515483,0.03891773,3.717505E-08,0.1055243
0,1677,0.001509657,0.03886307,3.712406E-08,0.1053809
0,1680,0.001503845,0.03880842,3.707306E-08,0.1052374
0,1683,0.001498046,0.03875376,3.702206E-08,0.1050938
0,1686,0.001492261,0.03869909,3.697104E-08,0.1049503
0,1689,0.001486489,0.03864443,3.692002E-08,0.1048067
0,1692,0.00148073,0.03858976,3.6869E-08,0.1046631
0,1695,0.001474985,0.03853509,3.681797E-08,0.1045195
0,1698,0.001469253,0.03848042,3.676693E-08,0.1043759
0,1701,0.001463535,0.03842575,3.671589E-08,0.1042322
0,1704,0.001457831,0.03837107,3.666484E-08,0.1040886
0,1707,0.00145214,0.0383164,3.661378E-08,0.1039449
0,1710,0.001446463,0.03826173,3.656273E-08,0.1038012
0,1713,0.001440799,0.03820705,3.651167E-08,0.1036575
0,1716,0.001435149,0.03815238,3.646061E-08,0.1035137
0,1719,0.001429513,0.03809771,3.640954E-08,0.10337
0,1722,0.001423891,0.03804304,3.635847E-08,0.1032262
0,1725,0.001418283,0.03798838,3.63074E-08,0.1030825
0,1728,0.001412689,0.03793371,3.625633E-08,0.1029387
0,1731,0.001407108,0.03787905,3.620525E-08,0.1027949
0,1734,0.001401542,0.03782439,3.615418E-08,0.1026511
0,1737,0.001395989,0.03776974,3.61031E-08,0.1025073
0,1740,0.001390451,0.03771509,3.605203E-08,0.1023635
0,1743,0.001384926,0.03766044,3.600095E-08,0.1022197
0,1746,0.001379416,0.0376058,3.594988E-08,0.1020759
0,1749,0.00137392,0.03755116,3.58988E-08,0.1019321
0,1752,0.001368437,0.03749653,3.584773E-08,0.1017883
0,1755,0.001362969,0.03744191,3.579666E-08,0.1016445
0,1758,0.001357516,0.03738729,3.574559E-08,0.1015007
0,1761,0.001352076,0.03733268,3.569453E-08,0.1013569
0,1764,0.001346651,0.03727807,3.564346E-08,0.1012131
0,1767,0.00134124,0.03722348,3.55924E-08,0.1010693
0,1770,0.001335843,0.03716889,3.554135E-08,0.1009255
0,1773,0.00133046,0.03711431,3.54903E-08,0.1007817
0,1776,0.001325092,0.03705974,3.543925E-08,0.1006379
0,1779,0.001319738,0.03700517,3.53882E-08,0.1004942
0,1782,0.001314399,0.03695062,3.533717E-08,0.1003504
0,1785,0.001309074,0.03689608,3.528613E-08,0.1002067
0,1788,0.001303763,0.03684154,3.523511E-08,0.100063
0,1791,0.001298467,0.03678702,3.518409E-08,0.09991924
0,1794,0.001293185,0.03673251,3.513308E-08,0.09977555
0,1797,0.001287918,0.036678,3.508207E-08,0.09963187
0,1800,0.001282665,0.03662351,3.503107E-08,0.09948821
