"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,813,0.002782143
0,816,0.00277889
0,819,0.002775624
0,822,0.002772347
0,825,0.002769056
0,828,0.002765752
0,831,0.002762435
0,834,0.002759105
0,837,0.00275576
0,840,0.002752402
0,843,0.002749029
0,846,0.002745641
0,849,0.002742239
0,852,0.002738821
0,855,0.002735388
0,858,0.00273194
0,861,0.002728476
0,864,0.002724997
0,867,0.002721501
0,870,0.00271799
0,873,0.002714462
0,876,0.002710917
0,879,0.002707357
0,882,0.002703779
0,885,0.002700185
0,888,0.002696574
0,891,0.002692946
0,894,0.002689301
0,897,0.002685638
0,900,0.002681959
0,903,0.002678262
0,906,0.002674548
0,909,0.002670816
0,912,0.002667067
0,915,0.002663301
0,918,0.002659516
0,921,0.002655715
0,924,0.002651895
0,927,0.002648058
0,930,0.002644203
0,933,0.002640331
0,936,0.002636441
0,939,0.002632533
0,942,0.002628607
0,945,0.002624664
0,948,0.002620703
0,951,0.002616724
0,954,0.002612727
0,957,0.002608713
0,960,0.002604682
0,963,0.002600632
0,966,0.002596565
0,969,0.002592481
0,972,0.002588379
0,975,0.002584259
0,978,0.002580122
0,981,0.002575968
0,984,0.002571796
0,987,0.002567607
0,990,0.002563401
0,993,0.002559178
0,996,0.002554938
0,999,0.002550681
0,1002,0.002546406
0,1005,0.002542115
0,1008,0.002537807
0,1011,0.002533483
0,1014,0.002529141
0,1017,0.002524784
0,1020,0.002520409
0,1023,0.002516019
0,1026,0.002511612
0,1029,0.002507189
0,1032,0.002502749
0,1035,0.002498294
0,1038,0.002493823
0,1041,0.002489336
0,1044,0.002484833
0,1047,0.002480315
0,1050,0.002475781
0,1053,0.002471232
0,1056,0.002466668
0,1059,0.002462088
0,1062,0.002457494
0,1065,0.002452884
0,1068,0.00244826
0,1071,0.002443621
0,1074,0.002438967
0,1077,0.002434299
0,1080,0.002429616
0,1083,0.00242492
0,1086,0.002420209
0,1089,0.002415484
0,1092,0.002410745
0,1095,0.002405993
0,1098,0.002401227
0,1101,0.002396448
0,1104,0.002391655
0,1107,0.002386849
0,1110,0.00238203
0,1113,0.002377198
0,1116,0.002372353
0,1119,0.002367496
0,1122,0.002362626
0,1125,0.002357744
0,1128,0.002352849
0,1131,0.002347942
0,1134,0.002343024
0,1137,0.002338093
0,1140,0.002333151
0,1143,0.002328197
